0.0,1.0002792677965013
1.0,0.00019999999999997797
0.5,0.9999855689057269
0.75,0.9508273953901794
0.875,0.5941672808012908
0.9375,0.0004993107382009754
0.90625,0.021438239842328732
0.890625,0.1565851370299256
0.8984375,0.057316684550566155
0.89453125,0.09791485601517436
0.8828125,0.36848242808362874
0.88671875,0.24683148691672585
0.888671875,0.19990304358778577
0.884765625,0.30453262940952874
0.8837890625,0.3283149477085112
0.87890625,0.49464739550872894
0.880859375,0.42748753123511873
0.8798828125,0.4661621982109101
0.876953125,0.5490398345273244
0.8125,0.8756522355687404
0.84375,0.8078530864016884
0.859375,0.75435885299947
0.8671875,0.705276138276419
0.87109375,0.6655621881111602
0.873046875,0.6313430404832241
0.828125,0.8455143809728451
0.78125,0.9204527020312603
